8825,Entity-Destination,missile,canister
8826,Other,drama,watchdog
8827,Cause-Effect,Estrogendominance,osteoporosis
8828,Component-Whole,regulator,supplies
8829,Component-Whole,fly,jeans
8830,Message-Topic,sentence,information
8831,Other,kettle,drums
8832,Content-Container,pictures,box
8833,Instrument-Agency,window,man
8834,Member-Collection,natives,tribe
8835,Instrument-Agency,bus,group
8836,Entity-Origin,king,apartment
8837,Message-Topic,guide,resources
8838,Other,superfluity,goods
8839,Other,wife,blogosphere
8840,Message-Topic,art,Mentaldisorders
8841,Other,scan,potential
8842,Message-Topic,questions,rules
8843,Entity-Destination,parameter,constructor
8844,Component-Whole,feather,tail
8845,Entity-Destination,boat,beach
8846,Message-Topic,discussion,earlyyears
8847,Entity-Origin,basket,village
8848,Cause-Effect,germs,illnesses
8849,Product-Producer,stitches,machine
8850,Other,experts,defence
8851,Other,shop,diameter
8852,Content-Container,tops,drawer
8853,Entity-Destination,billions,reforms
8854,Product-Producer,pledge,manufacturer
8855,Entity-Origin,definition,error
8856,Other,rock,power
8857,Entity-Destination,container,vault
8858,Other,system,carbon
8859,Instrument-Agency,measure,subsection
8860,Component-Whole,probe,oven
8861,Entity-Origin,Rum,juice
8862,Entity-Origin,material,article
8863,Component-Whole,blades,scissors
8864,Member-Collection,marksmen,regiment
8865,Content-Container,picture,frame
8866,Message-Topic,papers,chemistry
8867,Cause-Effect,substance,disruption
8868,Cause-Effect,rainfall,landslide
8869,Instrument-Agency,formula,dieters
8870,Entity-Destination,wood,bonfire
8871,Other,student,governance
8872,Message-Topic,speech,measures
8873,Entity-Origin,plane,earth
8874,Other,market,structure
8875,Component-Whole,ozonelayer,atmosphere
8876,Instrument-Agency,guidelines,lenders
8877,Product-Producer,oath,officer
8878,Content-Container,wine,rack
8879,Content-Container,list,safe
8880,Message-Topic,website,restaurant
8881,Member-Collection,wolf,pack
8882,Member-Collection,rattlesnakes,rhumba
8883,Entity-Origin,point,background
8884,Other,examinationprocess,directives
8885,Instrument-Agency,imagery,poet
8886,Message-Topic,leaflet,entitlements
8887,Cause-Effect,gas,pyrolysis
8888,Other,queue,reports
8889,Entity-Destination,files,directory
8890,Entity-Origin,couple,town
8891,Content-Container,teeth,bottle
8892,Content-Container,guns,room
8893,Member-Collection,student,university
8894,Entity-Origin,scream,chambers
8895,Content-Container,products,hamper
8896,Product-Producer,program,bio-scientist
8897,Entity-Destination,emissions,atmosphere
8898,Entity-Destination,cover,canister
8899,Member-Collection,senators,house
8900,Other,entitlements,property
8901,Other,claimant,statement
8902,Cause-Effect,prices,collapse
8903,Other,cashier,till
8904,Entity-Destination,cells,bone
8905,Entity-Destination,visitors,vineyard
8906,Entity-Destination,Geodiversity,objective
8907,Cause-Effect,parasite,pain
8908,Member-Collection,roebucks,bevy
8909,Instrument-Agency,water,Washer
8910,Cause-Effect,temperature,reaction
8911,Component-Whole,hall,accommodation
8912,Other,harlot,hornpipe
8913,Member-Collection,member,committee
8914,Component-Whole,paw,cat
8915,Member-Collection,archers,unit
8916,Content-Container,weapon,woodenbox
8917,Member-Collection,horses,stable
8918,Entity-Destination,Joblistings,careerssection
8919,Component-Whole,conference,kortdage
8920,Entity-Origin,cars,signal
8921,Component-Whole,cable,machine
8922,Other,challenges,recruitment
8923,Component-Whole,button,mouse
8924,Other,towns,year
8925,Content-Container,slice,beaker
8926,Other,discovery,worker
8927,Instrument-Agency,drugs,psychiatrist
8928,Component-Whole,handgrip,wheelchair
8929,Instrument-Agency,products,restaurant
8930,Instrument-Agency,practices,engineers
8931,Message-Topic,poster,exhibition
8932,Entity-Origin,alcohol,steambath
8933,Message-Topic,survey,opinions
8934,Content-Container,oranges,suitcase
8935,Entity-Destination,sample,vial
8936,Product-Producer,movie,brothers
8937,Product-Producer,song,writers
8938,Member-Collection,magpies,tittering
8939,Product-Producer,report,police
8940,Entity-Destination,flight,gate
8941,Entity-Origin,spirits,barley
8942,Other,bank,bubble
8943,Member-Collection,volunteers,detachment
8944,Other,helix,nucleotide
8945,Cause-Effect,teaching,joy
8946,Member-Collection,footballers,galaxy
8947,Other,combination,inhibitors
8948,Other,horns,mountains
8949,Cause-Effect,events,problem
8950,Message-Topic,book,coloring
8951,Other,revellers,partymode
8952,Entity-Destination,jam,canteen
8953,Cause-Effect,writing,revolution
8954,Message-Topic,passage,flag
8955,Component-Whole,statement,account
8956,Component-Whole,bristles,brush
8957,Entity-Destination,molding,paperboard
8958,Other,agency,allegations
8959,Other,biofilm,inside
8960,Cause-Effect,train,vibration
8961,Product-Producer,offer,company
8962,Entity-Destination,feature,software
8963,Other,formation,dragoons
8964,Component-Whole,hull,boat
8965,Content-Container,metalcube,jacket
8966,Cause-Effect,lightning,surges
8967,Product-Producer,design,artist
8968,Cause-Effect,crisis,damage
8969,Cause-Effect,fungi,mycoses
8970,Cause-Effect,collapse,crisis
8971,Cause-Effect,microphone,signal
8972,Other,mass,movement
8973,Product-Producer,image,disk
8974,Entity-Destination,implants,bone
8975,Entity-Destination,transmitters,orangutans
8976,Entity-Origin,hygrometer,spring
8977,Member-Collection,shadows,menage
8978,Component-Whole,barbels,Goatfish
8979,Entity-Destination,billion,economy
8980,Entity-Destination,items,plasticbag
8981,Component-Whole,wall,shop
8982,Entity-Destination,friends,apartment
8983,Other,closet,writer
8984,Message-Topic,report,application
8985,Cause-Effect,expansion,Swelling
8986,Cause-Effect,design,setbacks
8987,Content-Container,money,mattress
8988,Message-Topic,book,bisexuality
8989,Instrument-Agency,exams,researchers
8990,Entity-Destination,toxicmaterials,water
8991,Entity-Destination,dataentry,database
8992,Member-Collection,goat,herd
8993,Cause-Effect,clot,infraction
8994,Member-Collection,raccoons,mask
8995,Entity-Origin,content,encyclopedia
8996,Other,Fire,building
8997,Entity-Origin,water,paintings
8998,Content-Container,memory,neurons
8999,Entity-Origin,tale,version
9000,Entity-Origin,jam,Strawberry
9001,Component-Whole,details,website
9002,Component-Whole,chain,saws
9003,Component-Whole,rod,tool
9004,Other,accompaniment,condiments
9005,Component-Whole,hands,clock
9006,Product-Producer,question,speaker
9007,Entity-Destination,egg,nestbox
9008,Entity-Origin,robbers,store
9009,Message-Topic,film,life
9010,Member-Collection,thieves,skulk
9011,Message-Topic,discussion,issues
9012,Other,protesters,road
9013,Cause-Effect,effect,peakeffect
9014,Content-Container,insert,machine
9015,Content-Container,honey,bottle
9016,Other,trespass,interference
9017,Member-Collection,stars,galaxy
9018,Entity-Origin,spirits,corn
9019,Product-Producer,book,official
9020,Member-Collection,ashes,pile
9021,Instrument-Agency,forceps,surgeon
9022,Entity-Origin,bleeding,artery
9023,Content-Container,garment,reliquary
9024,Entity-Destination,products,countries
9025,Cause-Effect,wine,headache
9026,Other,fields,theme
9027,Entity-Origin,court,assumption
9028,Other,container,capacity
9029,Cause-Effect,impulses,heartbeat
9030,Entity-Origin,custom,military
9031,Member-Collection,workers,federation
9032,Member-Collection,essays,volume
9033,Other,song,singers
9034,Product-Producer,egg,miner
9035,Cause-Effect,injuries,migraines
9036,Message-Topic,play,questions
9037,Component-Whole,scrollball,mouse
9038,Other,shield,radius
9039,Content-Container,information,packet
9040,Instrument-Agency,techniques,interrogators
9041,Message-Topic,newsreels,activities
9042,Cause-Effect,rains,overflow
9043,Content-Container,pharmaceutical,capsule
9044,Member-Collection,cards,deck
9045,Product-Producer,arms,manufacturer
9046,Entity-Destination,disease,humans
9047,Product-Producer,cigarettes,producer
9048,Cause-Effect,Sun,evaporation
9049,Other,formation,parties
9050,Product-Producer,nests,wren
