8959,Other,Other,Other
8960,Entity-Destination,troops,areas
8961,Entity-Destination,Highways,disrepair
8962,Component-Whole,door,truck
8963,Other,Other,Other
8964,Other,observations,microscope
8965,Member-Collection,horses,harras
8966,Member-Collection,ducks,raft
8967,Other,people,hunger
8968,Content-Container,clothing,hamper
8969,Product-Producer,recipe,band
8970,Product-Producer,ink,writer
8971,Product-Producer,houses,city
8972,Cause-Effect,pressure,tail
8973,Other,exploration,waters
8974,Cause-Effect,bacteria,diseases
8975,Other,Other,Other
8976,Other,roof,reign
8977,Other,website,student
8978,Entity-Destination,trials,nextday
8979,Other,Other,Other
8980,Message-Topic,discussion,times
8981,Other,sheep,improve
8982,Other,Other,Other
8983,Entity-Destination,posts,installation
8984,Entity-Destination,team,house
8985,Message-Topic,report,impacts
8986,Member-Collection,swordsmen,regiment
8987,Product-Producer,layers,vibronically
8988,Product-Producer,chemical,gland
8989,Cause-Effect,cost,crisis
8990,Entity-Destination,narration,description
8991,Other,blood,clot
8992,Cause-Effect,fireworks,injuries
8993,Other,painting,icon
8994,Instrument-Agency,pages,weather
8995,Other,relationship,chaos
8996,Content-Container,formula,bottle
8997,Other,mop,mess
8998,Other,Other,Other
8999,Other,Other,Other
9000,Content-Container,bomb,player
9001,Content-Container,key,safe
9002,Other,Other,Other
9003,Other,amplifier,flapper
9004,Content-Container,wine,carafe
9005,Other,television,threat
9006,Other,Access,book
9007,Content-Container,spider,glassbox
9008,Other,Other,Other
9009,Other,consist,facilities
9010,Other,Other,Other
9011,Other,producer,operator
9012,Other,Other,Other
9013,Other,Other,Other
9014,Member-Collection,chickenpox,illness
9015,Cause-Effect,sun,wrinkles
9016,Other,filters,dependencies
9017,Entity-Origin,ship,port
9018,Other,disturbances,erosion
9019,Other,Other,Other
9020,Other,scholarships,group
9021,Product-Producer,policeman,force
9022,Other,Other,Other
9023,Content-Container,instrument,polyethylenebag
9024,Content-Container,camera,suitcase
9025,Instrument-Agency,mutation,mosaicism
9026,Entity-Origin,citation,books
9027,Entity-Origin,ship,harbour
9028,Other,cases,Considerations
9029,Component-Whole,heads,Birds
9030,Other,Other,Other
9031,Other,Other,Other
9032,Other,wife,movement
9033,Other,list,man
9034,Other,Other,Other
9035,Content-Container,disguise,bin
9036,Other,do-it-yourselfer,cutter
9037,Entity-Destination,athlete,hurdle
9038,Entity-Destination,tape,handycam
9039,Entity-Destination,organisms,areas
9040,Other,Other,Other
9041,Entity-Origin,gelatin,animal
9042,Other,Other,Other
9043,Content-Container,drug,bottle
9044,Content-Container,milk,bottle
9045,Content-Container,money,suitcase
9046,Product-Producer,wiki,Students
9047,Product-Producer,conceded,leaders
9048,Entity-Destination,dollars,economy
9049,Other,student,organization
9050,Message-Topic,controversy,intelligence
9051,Other,Other,Other
9052,Instrument-Agency,junk,boy
9053,Other,Other,Other
9054,Component-Whole,bills,tax
9055,Cause-Effect,implies,deleveraging
9056,Other,water,dollar
9057,Other,Other,Other
9058,Other,ordinance,members
9059,Other,Other,Other
9060,Entity-Destination,substance,cytoplasm
9061,Entity-Destination,water,tank
9062,Other,Other,Other
9063,Message-Topic,debate,chestnut
9064,Other,Other,Other
9065,Entity-Origin,woman,family
9066,Member-Collection,doves,bevy
9067,Entity-Origin,pie,sky
9068,Component-Whole,virus,pandemic
9069,Member-Collection,mechanics,clutch
9070,Component-Whole,spring,device
9071,Product-Producer,combination,company
9072,Other,team,flurry
9073,Cause-Effect,steam,burns
9074,Message-Topic,dispute,land
9075,Member-Collection,peoples,confederation
9076,Entity-Destination,Nitrogen,remotelakes
9077,Instrument-Agency,motion,dog
9078,Other,cell,spacecraft
9079,Other,Other,Other
9080,Other,supporters,camaraderie
9081,Other,Methadone,too
9082,Content-Container,handgun,safe
9083,Cause-Effect,cyclone,flooding
9084,Other,Other,Other
9085,Product-Producer,novel,poet
9086,Other,holes,lid
9087,Cause-Effect,Fog,delays
9088,Other,locations,handful
9089,Other,posts,administration
9090,Other,Other,Other
9091,Entity-Destination,bio-energetics,bio-magnification
9092,Entity-Origin,hurts,memories
9093,Other,academic,include
9094,Entity-Destination,convention,reserve
9095,Other,ideas,issue
9096,Other,pig,man
9097,Instrument-Agency,bus,officers
9098,Other,mother,raft
9099,Other,capsule,station
9100,Other,organisation,laboratory
9101,Other,president,corporation
9102,Member-Collection,archers,Archers
9103,Content-Container,skeleton,tombunearthed
9104,Member-Collection,swans,squadron
9105,Product-Producer,lion,paw
9106,Entity-Destination,money,artwork
9107,Entity-Destination,request,moderator
9108,Other,Other,Other
9109,Other,Other,Other
9110,Other,stricture,accompanying
9111,Cause-Effect,burns,scars
9112,Other,Other,Other
9113,Other,hole,lid
9114,Other,dossier,official
9115,Other,phrase,e-mail
9116,Instrument-Agency,weapons,gunman
9117,Entity-Destination,buns,steamer
9118,Other,Other,Other
9119,Cause-Effect,Dehydration,death
9120,Product-Producer,software,developer
9121,Product-Producer,statue,artist
9122,Entity-Destination,composition,capsule
9123,Product-Producer,book,friend
9124,Member-Collection,wipes,baby
9125,Entity-Origin,ship,port
9126,Member-Collection,oxbirds,fling
9127,Other,country,method
9128,Cause-Effect,toxins,sickness
9129,Content-Container,reel,can
9130,Other,staff,hospital
9131,Cause-Effect,Accident,delays
9132,Other,learning,tradition
9133,Other,user,button
9134,Component-Whole,plate,electroscope
9135,Instrument-Agency,crayons,artist
9136,Cause-Effect,earthquake,fire
9137,Other,building,hostel
9138,Component-Whole,blade,sword
9139,Cause-Effect,crisis,suffering
9140,Other,Other,Other
9141,Other,Other,Other
9142,Entity-Destination,file,folder
9143,Other,Other,Other
9144,Other,goods,person
9145,Other,question,rating
9146,Cause-Effect,fungus,infection
9147,Cause-Effect,infection,Tonsillitis
9148,Cause-Effect,spasm,Hiccups
9149,Other,Other,Other
9150,Other,electricity,companies
9151,Other,saint,emphasis
9152,Content-Container,teeth,gear
9153,Other,Other,Other
9154,Other,approach,aircraft
9155,Member-Collection,moments,array
9156,Other,Other,Other
9157,Other,Other,Other
9158,Content-Container,Cocaine,exported
9159,Content-Container,puppy,garbagebag
9160,Entity-Origin,people,department
9161,Cause-Effect,Landslides,majority
9162,Other,name,references
9163,Cause-Effect,Rain,poweroutage
9164,Message-Topic,speech,critics
9165,Other,Other,Other
9166,Component-Whole,memory,machine
9167,Message-Topic,cream,irritation
9168,Cause-Effect,people,humiliation
9169,Instrument-Agency,exhibition,contacts
9170,Other,apprenticeship,initiations
9171,Cause-Effect,visit,sensation
9172,Other,reaction,electrodes
9173,Other,Other,Other
9174,Member-Collection,papers,abstracts
9175,Entity-Origin,virus,bird
9176,Entity-Origin,funding,newspaper
9177,Other,Other,Other
9178,Other,cabinet,atlas
9179,Cause-Effect,swelling,irritation
9180,Other,person,email
9181,Cause-Effect,nitrite,degradation
9182,Entity-Origin,quotes,movies
9183,Component-Whole,carseat,baby
9184,Content-Container,bringing,scuttle
9185,Other,drift,surface
9186,Other,petition,oil
9187,Component-Whole,superfluity,priests
9188,Entity-Origin,flour,wheat
9189,Entity-Destination,voters,booths
9190,Other,assignment,controversy
9191,Other,Other,Other
9192,Other,medium,layer
9193,Other,dispute,tribunal
9194,Other,cantonment,political
9195,Other,Nielsen,advice
9196,Other,Other,Other
9197,Entity-Destination,Dioxide,atmosphere
9198,Member-Collection,eating,mutation
9199,Other,discussion,workshop
9200,Product-Producer,recovery,numbers
9201,Other,cattle,ages
9202,Other,Other,Other
9203,Component-Whole,button,radio
9204,Instrument-Agency,window,building
9205,Other,emulator,technician
9206,Entity-Origin,starch,wheat
9207,Component-Whole,shank,hook
9208,Product-Producer,chocolate,Death
9209,Entity-Origin,dataset,documents
9210,Component-Whole,carriages,train
9211,Other,Other,Other
9212,Other,bread,mouse
9213,Component-Whole,abuse,brain
9214,Instrument-Agency,wing,bird
9215,Instrument-Agency,there,bootlegger
9216,Other,Other,Other
9217,Other,Other,Other
9218,Entity-Destination,code,process
9219,Instrument-Agency,oxytocin,man
9220,Other,fire,area
9221,Cause-Effect,quake,harm
9222,Entity-Destination,tritium,water
9223,Other,approach,developer
9224,Other,ear,infections
9225,Entity-Origin,gas,algae
9226,Cause-Effect,units,disease
9227,Other,disorders,Diabetes
9228,Other,Other,Other
9229,Other,ship,ship
9230,Other,tool,rivet
9231,Entity-Destination,butterfly,patio
9232,Other,daughter,coma
9233,Other,Other,Other
9234,Cause-Effect,production,variations
9235,Other,Other,Other
9236,Other,Other,Other
9237,Other,book,introduction
9238,Other,strokes,brush
9239,Other,creator,Microsoft
9240,Entity-Origin,evidence,cohortstudy
9241,Other,box,meal
9242,Other,Intuitively,stack
9243,Other,tank,resident
9244,Other,castle,maps
9245,Entity-Destination,balm,soul
9246,Other,man,custody
9247,Entity-Destination,tears,river
9248,Entity-Destination,reservoir,operation
9249,Other,act,tidbits
9250,Other,trunks,cracks
9251,Other,Other,Other
9252,Other,Other,Other
9253,Product-Producer,statement,leadership
9254,Member-Collection,fish,shoal
9255,Content-Container,wine,can
9256,Cause-Effect,jam,delay
9257,Message-Topic,journal,reviews
9258,Other,challenges,immigrants
9259,Cause-Effect,growth,bloodshed
9260,Other,correspondence,cheque
9261,Cause-Effect,class,benefits
9262,Other,flink,person
9263,Other,Other,Other
9264,Other,trees,Tree
9265,Instrument-Agency,gas,firearms
9266,Other,Other,Other
9267,Other,process,dissemination
9268,Other,Other,Other
9269,Cause-Effect,preamble,benefits
9270,Instrument-Agency,bone,witch
9271,Entity-Origin,biosurfactant,vegetable
9272,Instrument-Agency,steps,subjects
9273,Content-Container,91,bottle
9274,Entity-Destination,letter,group
9275,Other,Other,Other
9276,Other,Other,Other
9277,Message-Topic,tribes,tepees
9278,Other,Other,Other
9279,Entity-Destination,boat,beach
9280,Cause-Effect,accident,anxiety
9281,Other,Other,Other
9282,Other,Other,Other
9283,Other,room,corner
9284,Other,Other,Other
9285,Other,IOU,cabinet
9286,Other,policeman,force
9287,Entity-Origin,oil,sunflower
9288,Instrument-Agency,area,areas
9289,Other,Other,Other
9290,Other,Other,Other
9291,Instrument-Agency,bat,man
9292,Content-Container,remnants,box
9293,Other,Other,Other
9294,Member-Collection,cats,clowder
9295,Other,casing,injuries
9296,Entity-Origin,soul,body
9297,Entity-Destination,control,water
9298,Member-Collection,books,groups
9299,Entity-Origin,energy,charge
9300,Other,Other,Other
9301,Other,hornets,nest
9302,Instrument-Agency,pressure,pump
9303,Other,dutifully,camels
9304,Other,Other,Other
9305,Other,chocolate,cocoabutter
9306,Entity-Destination,niece,apartment
9307,Other,Other,Other
9308,Other,Other,Other
9309,Cause-Effect,cosmetics,acne
9310,Member-Collection,astronomers,collaboration
9311,Cause-Effect,Christ,light
9312,Other,reacts,catch
9313,Other,jacket,sleeve
9314,Other,idea,garden
9315,Other,Other,Other
9316,Component-Whole,gremlin,bus
9317,Instrument-Agency,knife,man
9318,Entity-Destination,stone,cup
9319,Other,Other,Other
9320,Cause-Effect,earthquake,damage
9321,Message-Topic,dialogue,impact
9322,Product-Producer,plans,bank
9323,Entity-Origin,light,turrets
9324,Other,Other,Other
9325,Other,marsh,women
9326,Other,woman,village
9327,Message-Topic,questions,Americans
9328,Other,loss,opinion
9329,Other,Other,Other
9330,Other,Other,Other
9331,Other,mover,hamburger
9332,Other,designated,wallet
9333,Message-Topic,book,website
9334,Other,case,freshly
9335,Entity-Destination,chemicals,river
9336,Other,reversal,team
9337,Component-Whole,keys,script
9338,Other,blog,preview
9339,Other,informed,radio
9340,Other,claim,convict
9341,Other,chest,armor
9342,Other,eyes,irritation
9343,Entity-Origin,flakeboard,posts
9344,Other,troop,princesses
9345,Content-Container,marijuana,plasticbag
9346,Component-Whole,thermostat,refrigerator
9347,Other,over-leveraged,crisis
9348,Product-Producer,hormone,pituitary
9349,Other,researcher,programme
9350,Other,narrow,landscapes
9351,Other,Other,Other
9352,Other,heat,metamorphism
9353,Instrument-Agency,trade,engineers
9354,Other,chiefs,phalanx
9355,Entity-Origin,draws,fieldresearch
9356,Other,strip,architect
9357,Cause-Effect,stress,fever
9358,Other,aircraft,flight
9359,Entity-Origin,recipe,friends
9360,Other,mastiffs,homes
9361,Component-Whole,pin,potentiometer
9362,Member-Collection,pheasants,nide
9363,Product-Producer,statement,topics
9364,Other,Other,Other
9365,Content-Container,golddust,bottle
9366,Other,collapse,concrete
9367,Other,30-35,committee
9368,Other,question,Coppola
9369,Other,membrane,nose
9370,Cause-Effect,change,monsoons
9371,Other,Other,Other
9372,Other,Other,Other
9373,Cause-Effect,fear,anger
9374,Other,helmets,padding
9375,Entity-Destination,letters,addresses
9376,Other,utensils,kitchen
9377,Component-Whole,paint,shop
9378,Cause-Effect,use,damage
9379,Other,diarrhea,symptoms
9380,Entity-Destination,device,port
9381,Other,market,workshop
9382,Other,comedy,joke
9383,Other,Other,Other
9384,Other,Other,Other
9385,Component-Whole,ring,cistern
9386,Other,Other,Other
9387,Component-Whole,length,arm
9388,Other,collaborative,company
9389,Entity-Destination,people,areas
9390,Product-Producer,decedent,company
9391,Cause-Effect,opening,sound
9392,Other,bicentenary,birth
9393,Message-Topic,page,list
9394,Cause-Effect,fault,blaze
9395,Component-Whole,EMC,bean
9396,Other,Other,Other
9397,Entity-Destination,merger,opposition
9398,Other,hydraulic,valve
9399,Other,head,mob
9400,Other,computer,area
9401,Other,game,details
9402,Cause-Effect,fire,debris
9403,Other,Other,Other
9404,Other,paylines,machine
9405,Component-Whole,rod,hydrauliccylinder
9406,Other,months,reviews
9407,Entity-Origin,wine,Jug
9408,Other,ice,paddle
9409,Other,science,generation
9410,Member-Collection,flours,significance
9411,Other,air,engine
9412,Other,Other,Other
9413,Other,allegory,basket
9414,Other,Other,Other
9415,Other,Other,Other
9416,Entity-Destination,daughter,father
9417,Component-Whole,pump,laser
9418,Other,species,forest
9419,Other,Other,Other
9420,Other,Other,Other
9421,Other,newly,starch
9422,Other,company,employee
9423,Other,oaktree,woods
9424,Other,Other,Other
9425,Other,Other,Other
9426,Entity-Destination,catheter,artery
9427,Cause-Effect,vaccines,fever
9428,Product-Producer,decision,maker
9429,Entity-Destination,bodies,barrels
9430,Other,Other,Other
9431,Other,Other,Other
9432,Message-Topic,report,climate
9433,Other,tree,woods
9434,Cause-Effect,skin,Acne
9435,Other,Other,Other
9436,Content-Container,movie,box
9437,Other,magazines,subscribers
9438,Cause-Effect,Excess,acne
9439,Entity-Destination,bottlecarrier,canteen
9440,Other,sandalwood,soil
9441,Component-Whole,coil,turns
9442,Message-Topic,sheets,aspects
9443,Instrument-Agency,art,project
9444,Product-Producer,flurry,squads
9445,Component-Whole,tank,fuselage
9446,Other,rabble,persons
9447,Other,receptacle,dish
9448,Other,Other,Other
9449,Other,pillow,foam
9450,Product-Producer,Pettway,government
9451,Member-Collection,books,pile
9452,Other,Other,Other
9453,Entity-Origin,remnant,epochs
9454,Instrument-Agency,keyframe,player
9455,Other,fleet,ship
9456,Other,blogs,life
9457,Other,Other,Other
9458,Other,Other,Other
9459,Product-Producer,categories,nationals
9460,Instrument-Agency,water,ocean
9461,Other,depression,mother
9462,Other,hill,troop
9463,Other,cask,syrup
9464,Cause-Effect,refraction,rainbows
9465,Other,study,chart
9466,Other,maker,butcher
9467,Cause-Effect,storm,cancellation
9468,Other,parade,event
9469,Cause-Effect,flood,harm
9470,Product-Producer,book,history
9471,Entity-Destination,vinyl,sleeve
9472,Other,charities,countries
9473,Entity-Origin,mustard,mustard
9474,Other,Other,Other
9475,Content-Container,milk,sack
9476,Message-Topic,work,themes
9477,Other,Other,Other
9478,Other,archers,archers
9479,Component-Whole,skin,face
9480,Other,Other,Other
9481,Other,Other,Other
9482,Other,data,batteries
9483,Product-Producer,bomb,fruit
9484,Component-Whole,burner,dryer
9485,Other,flipper,platform
9486,Other,vessels,offices
9487,Other,door,handle
9488,Other,Other,Other
9489,Cause-Effect,prostaglandins,contractions
9490,Other,pleasure,pain
9491,Other,folks,lens
9492,Entity-Destination,politicians,zone
9493,Content-Container,soup,chicken
9494,Cause-Effect,cigarette,alarm
9495,Other,political,magazine
9496,Other,casket,casket
9497,Other,banquet,window
9498,Other,reconstruction,man
9499,Product-Producer,literature,1497
9500,Other,Other,Other
9501,Content-Container,body,suitcase
9502,Other,Other,Other
9503,Instrument-Agency,eye,abridger
9504,Other,flu,emergency
9505,Entity-Destination,Rumors,public
9506,Entity-Destination,book,cupboard
9507,Content-Container,infant,box
9508,Cause-Effect,complications,deaths
9509,Instrument-Agency,brood,fisherman
9510,Other,trail,village
9511,Other,trouble,pilots
9512,Other,Other,Other
9513,Other,maker,chief
9514,Other,grandmother,recipe
9515,Cause-Effect,heat,steam
9516,Entity-Origin,Recall,event
9517,Other,disability,clergy
9518,Member-Collection,turkeys,dule
9519,Cause-Effect,gas,shifts
9520,Other,book,teacher
9521,Message-Topic,declaration,CornishPirates
9522,Content-Container,water,carafe
9523,Member-Collection,stairs,flight
9524,Cause-Effect,Lesions,predominating
9525,Other,childhood,initiative
9526,Other,analysis,book
9527,Other,publication,month
9528,Other,reliquary,chip
9529,Entity-Destination,blank,carton
9530,Other,Other,Other
9531,Entity-Destination,fluid,body
9532,Other,storm,princess
9533,Entity-Destination,oliveoil,salad
9534,Content-Container,acid,bottle
9535,Other,Other,Other
9536,Other,Other,Other
9537,Other,Other,Other
9538,Other,teaching,letter
9539,Entity-Destination,projects,markets
9540,Other,blouse,sleeve
9541,Other,law,Members
9542,Cause-Effect,congestion,delays
9543,Other,Other,Other
9544,Other,Other,Other
9545,Other,Other,Other
9546,Other,fish,catch
9547,Cause-Effect,program,notes
9548,Other,Other,Other
9549,Other,Other,Other
9550,Product-Producer,novels,critic
9551,Other,Other,Other
9552,Other,velocity,cut
9553,Member-Collection,verses,mass
9554,Entity-Destination,text,textbox
9555,Instrument-Agency,drill,dentist
9556,Other,station,competition
9557,Member-Collection,parts,proverb
9558,Other,computer,icon
9559,Other,electrodes,plasma
9560,Entity-Origin,artwork,evening
9561,Component-Whole,indicator,bus
9562,Other,round,horn
9563,Other,Other,Other
9564,Component-Whole,chapters,storylines
9565,Component-Whole,padlock,monkey
9566,Message-Topic,book,origins
9567,Other,methods,paper
9568,Other,coffee,coffee
9569,Member-Collection,women,ensemble
9570,Member-Collection,monsters,zoo
9571,Other,blower,caisson
9572,Other,Other,Other
9573,Other,Other,Other
9574,Other,Other,Other
9575,Product-Producer,lathe,holder
9576,Member-Collection,bankruptcies,series
9577,Cause-Effect,cocaine,bloodvessels
9578,Other,building,man
9579,Other,Other,Other
9580,Cause-Effect,engines,locomotives
9581,Entity-Destination,house,canister
9582,Other,glitch,voltage
9583,Other,complex,shop
9584,Instrument-Agency,hackers,horde
9585,Other,Other,Other
9586,Entity-Destination,recordings,publicdomain
9587,Other,book,science
9588,Member-Collection,guns,brigade
9589,Other,Other,Other
9590,Product-Producer,pointer,artist
9591,Other,Other,Other
9592,Other,clamour,place
9593,Entity-Destination,grenade,crowd
9594,Other,pen,sword
9595,Product-Producer,baboons,researcher
9596,Other,Other,Other
9597,Cause-Effect,smoke,coughing
9598,Entity-Destination,trampolinedata,section
9599,Other,character-compeers,compeers
9600,Other,species,mouth
9601,Entity-Destination,vaccine,outbreak
9602,Member-Collection,flutes,communion
9603,Other,edge,dishwasher
9604,Content-Container,items,suitcase
9605,Other,substance,tests
9606,Entity-Origin,gasoline,weeks
9607,Cause-Effect,document,reduction
9608,Product-Producer,media,pleasure
9609,Other,Other,Other
9610,Other,report,report
9611,Other,Other,Other
9612,Other,Other,Other
9613,Other,vest,uniform
9614,Other,Other,Other
9615,Other,Warning,dangers
9616,Instrument-Agency,Residencia,Dali
9617,Product-Producer,bladder,sonar
9618,Cause-Effect,impact,slit
9619,Member-Collection,pixel,menage
9620,Entity-Destination,effort,development
9621,Other,Other,Other
9622,Other,officers,leave
9623,Other,Other,Other
9624,Other,Other,Other
9625,Other,cookies,cookies
9626,Other,graph,format
9627,Instrument-Agency,axe,axe
9628,Other,Other,Other
9629,Content-Container,baby,drawer
9630,Other,Other,Other
9631,Component-Whole,work,metro
9632,Entity-Destination,Victims,emergencyroom
9633,Product-Producer,news,networks
9634,Other,sand,sand
9635,Other,Other,Other
9636,Entity-Destination,marines,towns
9637,Entity-Destination,plane,dive
9638,Other,company,jobs
9639,Content-Container,bomb,bin
9640,Other,Other,Other
9641,Message-Topic,recovery,owners
9642,Other,Other,Other
9643,Other,structure,group
9644,Other,head,jar
9645,Other,chair,corporation
9646,Cause-Effect,recession,drop
9647,Cause-Effect,virus,pandemic
9648,Other,802,band
9649,Entity-Origin,acids,compounds
9650,Other,Other,Other
9651,Other,officer,forces
9652,Product-Producer,speech,executive
9653,Message-Topic,article,tragedy
9654,Entity-Destination,material,suburb
9655,Entity-Origin,term,same-edne
9656,Other,serum,brined
9657,Other,Other,Other
9658,Other,Other,Other
9659,Other,list,color
9660,Message-Topic,discussion,model
9661,Product-Producer,body,body
9662,Other,Other,Other
9663,Other,Other,Other
9664,Other,Other,Other
9665,Component-Whole,roof,supermarket
9666,Product-Producer,reaction,contestant
9667,Other,Other,Other
9668,Other,Other,Other
9669,Other,window,student
9670,Other,style,Personality
9671,Other,holes,course
9672,Cause-Effect,irritants,Acne
9673,Other,Other,Other
9674,Other,verbalizations,questions
9675,Entity-Destination,Climatechange,overtime
9676,Other,workers,factories
9677,Member-Collection,foundation,library
9678,Component-Whole,mouth,cave
9679,Member-Collection,country,plains
9680,Product-Producer,ShiJing,anthology
9681,Cause-Effect,Sadness,dissatisfaction
9682,Other,Other,Other
9683,Other,Other,Other
9684,Other,knife,hinge
9685,Content-Container,baby,foot
9686,Other,Other,Other
9687,Other,Other,Other
9688,Other,shots,frustration
9689,Product-Producer,dreadful,screaming
9690,Other,Other,Other
9691,Other,Other,Other
9692,Other,Other,Other
9693,Content-Container,body,cask
9694,Other,Other,Other
9695,Other,fan,idea
9696,Component-Whole,glands,ducks
9697,Other,Other,Other
9698,Cause-Effect,meteor,crash
9699,Other,Other,Other
9700,Component-Whole,muscle,body
9701,Other,houses,house
9702,Cause-Effect,man,coughing
9703,Other,supremecourt,states
9704,Member-Collection,heterologous,blastocyst
9705,Component-Whole,pipe,invention
9706,Other,water,tail
9707,Other,tigers,hunting
9708,Other,leader,organization
9709,Other,Other,Other
9710,Other,Other,Other
9711,Product-Producer,report,researchers
9712,Other,joy,wings
9713,Other,rear,producers
9714,Other,Other,Other
9715,Other,Other,Other
9716,Member-Collection,baboons,congress
9717,Other,patient,coma
9718,Cause-Effect,flu,disease
9719,Cause-Effect,accident,evacuation
9720,Other,Other,Other
9721,Other,flooding,shock
9722,Component-Whole,coil,handpiece
9723,Other,embryo,fetus
9724,Other,controversy,speech
9725,Cause-Effect,muscles,tension
9726,Cause-Effect,ticks,rashes
9727,Entity-Destination,plane,river
9728,Other,slope,gradual
9729,Other,dispute,letter
9730,Other,violation,raid
9731,Other,Other,Other
9732,Other,keyboard,paint
9733,Other,meeting,Copy
9734,Other,speech,labour
9735,Other,Other,Other
9736,Other,Other,Other
9737,Other,nature,disarray
9738,Other,grief,fighting
9739,Cause-Effect,stress,anxiety
9740,Other,Other,Other
9741,Other,letter,fairly
9742,Other,instructions,letter
9743,Message-Topic,book,debate
9744,Other,Other,Other
9745,Other,Other,Other
9746,Other,Other,Other
9747,Other,league,parts
9748,Other,ideas,analysis
9749,Other,Other,Other
9750,Member-Collection,surgeon,team
9751,Other,Other,Other
9752,Member-Collection,murderers,cabal
9753,Other,garden,box
9754,Other,Other,Other
9755,Other,Other,Other
9756,Message-Topic,report,derailment
9757,Cause-Effect,thirty,devastation
9758,Other,conference,roundtables
9759,Content-Container,cocaine,suitcase
9760,Other,Other,Other
9761,Entity-Destination,cockatiel,morning
9762,Content-Container,plasma,apparatus
9763,Other,ideas,sketch
9764,Other,Other,Other
9765,Entity-Destination,funds,schemes
9766,Other,clothing,head
9767,Product-Producer,error,flexibility
9768,Other,Other,Other
9769,Other,book,article
9770,Other,gun,mechanism
9771,Other,Other,Other
9772,Other,pillow,mother
9773,Other,overseas,order
9774,Other,turkey,basket
9775,Message-Topic,matter,blackhole
9776,Message-Topic,guide,issues
9777,Product-Producer,report,firm
9778,Other,Other,Other
9779,Cause-Effect,osteoarthitis,Joint
9780,Entity-Destination,lactoferrin,blood
9781,Other,examination,head
9782,Entity-Origin,locomotive,station
9783,Other,studies,archives
9784,Component-Whole,radioactivematerial,warning
9785,Content-Container,money,safe
9786,Entity-Destination,flame,turnip
9787,Product-Producer,tutorial,Levine
9788,Component-Whole,chain,necklace
9789,Product-Producer,giraffes,warts
9790,Other,infestation,lice
9791,Component-Whole,photos,journal
9792,Other,Other,Other
9793,Other,blog,title
9794,Instrument-Agency,flu,mask
9795,Other,mechanism,oilbath
9796,Other,Other,Other
9797,Other,directory,file
9798,Message-Topic,document,proceeding
9799,Other,plot,files
9800,Entity-Origin,train,station
9801,Entity-Destination,troops,region
9802,Other,Other,Other
9803,Other,spring,trip
9804,Entity-Destination,stone,freshly
9805,Content-Container,cognac,bottle
9806,Other,memories,cottage
9807,Other,scientists,academic
9808,Other,leader,police
9809,Content-Container,chickens,box
9810,Component-Whole,clerk,shop
9811,Cause-Effect,accident,snarl
9812,Instrument-Agency,pressure,process
9813,Member-Collection,rabbits,colony
9814,Entity-Destination,oilpainting,frame
9815,Other,country,man
9816,Other,trade,statute
9817,Other,Other,Other
9818,Other,negligence,injury
9819,Entity-Origin,train,tunnel
9820,Other,maker,sculptor
9821,Other,flowed,curate
9822,Other,Other,Other
9823,Other,shaman,herbs
9824,Other,Other,Other
9825,Product-Producer,Oldman,boars
9826,Member-Collection,bottlenosedolphins,pod
9827,Product-Producer,song,group
9828,Cause-Effect,interferon,fever
9829,Other,Other,Other
9830,Cause-Effect,shoes,Pressure
9831,Other,rat,cell
9832,Other,team,tsunami
9833,Other,Other,Other
9834,Content-Container,scientists,jar
9835,Other,oeuvre,poet
9836,Other,veto,president
9837,Other,Other,Other
9838,Other,countries,history
9839,Other,science,roles
9840,Other,Other,Other
9841,Other,mail,Cancellations
9842,Product-Producer,world,collapse
9843,Other,Other,Other
9844,Other,composition,method
9845,Component-Whole,creator,computer
9846,Other,cornucopia,bookreviews
9847,Cause-Effect,rains,mother
9848,Other,umpire,game
9849,Product-Producer,term,physicist
9850,Other,background,guards
9851,Other,buses,hour
9852,Other,Other,Other
9853,Other,pasture,poultry
9854,Entity-Destination,sketch,cardboardsleeve
9855,Content-Container,liter,flask
9856,Other,Other,Other
9857,Product-Producer,software,developer
9858,Other,scene,bag
9859,Other,aqueous,micelle
9860,Cause-Effect,cathode,beam
9861,Message-Topic,book,storage
9862,Other,Eupalinos,engineer
9863,Product-Producer,pledge,party
9864,Entity-Destination,slices,meals
9865,Member-Collection,swordsmen,legion
9866,Other,caisson,high
9867,Cause-Effect,quake,fire
9868,Other,film,song
9869,Other,Other,Other
9870,Other,Other,Other
9871,Member-Collection,Seismologists,swarm
9872,Other,people,viruses
9873,Other,administration,income
9874,Entity-Destination,integrated,school
9875,Cause-Effect,waste,devastation
9876,Other,procession,places
9877,Member-Collection,hens,huddle
9878,Other,president,bankruptcy
9879,Other,humidor,cigars
9880,Other,Other,Other
9881,Other,Other,Other
9882,Content-Container,water,beaker
9883,Other,Other,Other
9884,Other,Other,Other
9885,Other,subsidies,stud
9886,Other,Other,Other
9887,Member-Collection,leader,society
9888,Instrument-Agency,moisturizers,metrosexuals
9889,Member-Collection,grenadiers,legion
9890,Other,chairman,staff
9891,Other,Other,Other
9892,Other,rig,system
9893,Other,meatballs,ground
9894,Other,partners,producer
9895,Message-Topic,instrument,vacuumchamber
9896,Entity-Destination,pact,effect
9897,Cause-Effect,container,chamber
9898,Other,Other,Other
9899,Other,center,profit
9900,Cause-Effect,industry,damage
9901,Cause-Effect,pollution,smog
